date,ibov_adj,ibov
30/07/1980,0,10979
29/07/1980,0,11066
28/07/1980,0,11114
25/07/1980,0,11211
24/07/1980,0,11227
23/07/1980,0,11099
22/07/1980,0,11101
21/07/1980,0,11214
18/07/1980,0,11336
17/07/1980,0,11314
16/07/1980,0,11358
15/07/1980,0,11262
14/07/1980,0,11389
11/07/1980,0,11319
10/07/1980,0,11226
09/07/1980,0,11395
08/07/1980,0,11408
07/07/1980,0,11407
04/07/1980,0,11214
03/07/1980,,
02/07/1980,0,10934
01/07/1980,0,10688
30/06/1980,0,10604
27/06/1980,0,10669
26/06/1980,0,10592
25/06/1980,0,10322
24/06/1980,0,10288
23/06/1980,0,10171
20/06/1980,0,10132
19/06/1980,0,10041
18/06/1980,0,10008
17/06/1980,0,9837
16/06/1980,0,9709
13/06/1980,0,9710
12/06/1980,0,9681
11/06/1980,0,9782
10/06/1980,0,9586
09/06/1980,0,9629
06/06/1980,0,9681
04/06/1980,0,9540
03/06/1980,0,9446
02/06/1980,0,9220
30/05/1980,0,9331
29/05/1980,0,9324
28/05/1980,0,9563
27/05/1980,0,9747
26/05/1980,0,9522
23/05/1980,0,9579
22/05/1980,0,9570
21/05/1980,0,10354
20/05/1980,0,9829
19/05/1980,0,9743
16/05/1980,0,9569
15/05/1980,0,9440
14/05/1980,0,9544
13/05/1980,0,9178
12/05/1980,0,8948
09/05/1980,0,8892
08/05/1980,0,8737
07/05/1980,0,8559
06/05/1980,0,8334
05/05/1980,0,8216
02/05/1980,0,8032
30/04/1980,0,7935
29/04/1980,0,7782
28/04/1980,0,7773
25/04/1980,0,7761
24/04/1980,0,7999
23/04/1980,0,8022
22/04/1980,0,8142
18/04/1980,0,8235
17/04/1980,0,8305
16/04/1980,0,8091
15/04/1980,0,8301
14/04/1980,0,8252
11/04/1980,0,8353
10/04/1980,0,8577
09/04/1980,0,8723
08/04/1980,0,8649
07/04/1980,0,8548
03/04/1980,,
02/04/1980,0,8520
01/04/1980,0,8325
31/03/1980,0,8210
28/03/1980,0,8303
27/03/1980,0,8439
26/03/1980,0,8365
25/03/1980,0,8332
24/03/1980,0,8245
21/03/1980,0,8142
20/03/1980,0,8068
19/03/1980,0,7985
18/03/1980,0,7890
17/03/1980,0,7733
14/03/1980,0,7712
13/03/1980,0,7801
12/03/1980,0,7650
11/03/1980,0,7462
10/03/1980,0,7350
07/03/1980,0,7370
06/03/1980,0,7263
05/03/1980,0,7422
04/03/1980,0,7480
03/03/1980,0,7590
29/02/1980,0,7752
28/02/1980,0,7661
27/02/1980,0,7647
26/02/1980,0,7401
25/02/1980,0,7326
22/02/1980,0,7301
21/02/1980,0,7155
20/02/1980,,
15/02/1980,0,7075
14/02/1980,0,7007
13/02/1980,0,6862
12/02/1980,0,6880
11/02/1980,0,6944
08/02/1980,0,6956
07/02/1980,0,6941
06/02/1980,0,6896
05/02/1980,0,6868
04/02/1980,0,6894
01/02/1980,0,6961
31/01/1980,0,7091
30/01/1980,0,7068
29/01/1980,0,6939
28/01/1980,0,6812
25/01/1980,,
24/01/1980,0,6898
23/01/1980,0,6887
22/01/1980,0,6748
21/01/1980,0,6837
18/01/1980,0,6789
17/01/1980,0,6555
16/01/1980,0,6289
15/01/1980,0,6256
14/01/1980,0,6187
11/01/1980,0,6127
10/01/1980,0,6124
09/01/1980,0,6048
08/01/1980,0,5972
07/01/1980,0,5919
04/01/1980,0,5858
03/01/1980,0,5716
02/01/1980,0,5614
31/12/1979,,
28/12/1979,0,5558
27/12/1979,0,5579
26/12/1979,0,5560
24/12/1979,,
21/12/1979,0,5529
20/12/1979,0,5566
19/12/1979,0,5642
18/12/1979,0,5558
17/12/1979,0,5520
14/12/1979,0,5487
13/12/1979,0,5457
12/12/1979,0,5502
11/12/1979,0,5502
10/12/1979,0,5596
07/12/1979,0,5572
06/12/1979,0,5584
05/12/1979,0,5630
04/12/1979,0,5521
03/12/1979,0,5389
30/11/1979,0,5445
29/11/1979,0,5523
28/11/1979,0,5494
27/11/1979,0,5429
26/11/1979,0,5417
23/11/1979,0,5566
22/11/1979,0,5760
21/11/1979,0,5808
20/11/1979,0,5876
19/11/1979,0,5953
16/11/1979,0,6004
14/11/1979,0,5907
13/11/1979,0,5835
12/11/1979,0,5732
09/11/1979,0,5742
08/11/1979,0,5802
07/11/1979,0,5756
06/11/1979,0,5933
05/11/1979,0,5935
01/11/1979,0,6198
31/10/1979,0,6328
30/10/1979,0,6218
29/10/1979,0,6068
26/10/1979,0,6355
25/10/1979,0,6544
24/10/1979,0,6711
23/10/1979,0,6905
22/10/1979,0,6845
19/10/1979,0,6594
18/10/1979,0,6615
17/10/1979,0,6672
16/10/1979,0,6455
15/10/1979,0,6269
11/10/1979,0,6192
10/10/1979,0,6250
09/10/1979,0,6234
08/10/1979,0,6016
05/10/1979,0,5777
04/10/1979,0,5610
03/10/1979,0,5747
02/10/1979,0,5769
01/10/1979,0,5591
28/09/1979,0,5455
27/09/1979,0,5429
26/09/1979,0,5427
25/09/1979,0,5319
24/09/1979,0,5182
21/09/1979,0,5116
20/09/1979,0,5026
19/09/1979,0,4983
18/09/1979,0,5083
17/09/1979,0,5085
14/09/1979,0,4953
13/09/1979,0,4885
12/09/1979,0,4836
11/09/1979,0,4722
10/09/1979,0,4675
06/09/1979,0,4673
05/09/1979,0,4629
04/09/1979,0,4556
03/09/1979,0,4506
31/08/1979,0,4505
30/08/1979,0,4491
29/08/1979,0,4466
28/08/1979,0,4469
27/08/1979,0,4432
24/08/1979,0,4410
23/08/1979,0,4330
22/08/1979,0,4272
21/08/1979,0,4308
20/08/1979,0,4300
17/08/1979,0,4320
16/08/1979,0,4327
15/08/1979,0,4291
14/08/1979,0,4253
13/08/1979,0,4228
10/08/1979,0,4215
09/08/1979,0,4214
08/08/1979,0,4182
07/08/1979,0,4161
06/08/1979,0,4153
03/08/1979,0,4144
02/08/1979,0,4161
01/08/1979,0,4148
31/07/1979,0,4163
30/07/1979,0,4162
27/07/1979,0,4130
26/07/1979,0,4104
25/07/1979,0,4103
24/07/1979,0,4070
23/07/1979,0,4103
20/07/1979,0,4132
19/07/1979,0,4169
18/07/1979,0,4109
17/07/1979,0,4127
16/07/1979,0,4055
13/07/1979,0,4020
12/07/1979,0,3977
11/07/1979,0,3993
10/07/1979,0,3899
09/07/1979,0,3936
06/07/1979,0,3947
05/07/1979,0,4008
04/07/1979,0,3971
03/07/1979,0,4011
02/07/1979,0,4092
29/06/1979,0,4167
28/06/1979,0,4233
27/06/1979,0,4204
26/06/1979,0,4195
25/06/1979,0,4262
22/06/1979,0,4334
21/06/1979,0,4371
20/06/1979,0,4383
19/06/1979,0,4350
18/06/1979,0,4343
15/06/1979,0,4376
13/06/1979,0,4356
12/06/1979,0,4305
11/06/1979,0,4319
08/06/1979,0,4337
07/06/1979,0,4402
06/06/1979,0,4449
05/06/1979,0,4396
04/06/1979,0,4416
01/06/1979,0,4429
31/05/1979,0,4489
30/05/1979,0,4503
29/05/1979,0,4547
28/05/1979,0,4437
25/05/1979,0,4380
24/05/1979,0,4375
23/05/1979,0,4378
22/05/1979,0,4378
21/05/1979,0,4319
18/05/1979,0,4326
17/05/1979,0,4330
16/05/1979,0,4305
15/05/1979,0,4340
14/05/1979,0,4279
11/05/1979,0,4177
10/05/1979,0,4178
09/05/1979,0,4212
08/05/1979,0,4173
07/05/1979,0,4088
04/05/1979,0,4029
03/05/1979,0,4064
02/05/1979,0,4131
30/04/1979,0,4148
27/04/1979,0,4118
26/04/1979,0,4127
25/04/1979,0,4186
24/04/1979,0,4142
23/04/1979,0,4033
20/04/1979,0,4008
19/04/1979,0,3929
18/04/1979,0,3973
17/04/1979,0,3905
16/04/1979,0,3831
12/04/1979,,
11/04/1979,0,3784
10/04/1979,0,3738
09/04/1979,0,3722
06/04/1979,0,3691
05/04/1979,0,3667
04/04/1979,0,3642
03/04/1979,0,3631
02/04/1979,0,3583
30/03/1979,0,3592
29/03/1979,0,3543
28/03/1979,0,3520
27/03/1979,0,3486
26/03/1979,0,3547
23/03/1979,0,3605
22/03/1979,0,3580
21/03/1979,0,3523
20/03/1979,0,3493
19/03/1979,0,3483
16/03/1979,0,3491
15/03/1979,0,3456
14/03/1979,0,3415
13/03/1979,0,3473
12/03/1979,0,3511
09/03/1979,0,3515
08/03/1979,0,3534
07/03/1979,0,3532
06/03/1979,0,3518
05/03/1979,0,3506
02/03/1979,0,3499
01/03/1979,0,3467
28/02/1979,,
23/02/1979,0,3480
22/02/1979,0,3462
21/02/1979,0,3357
20/02/1979,0,3417
19/02/1979,0,3466
16/02/1979,0,3469
15/02/1979,0,3381
14/02/1979,0,3349
13/02/1979,0,3399
12/02/1979,0,3466
09/02/1979,0,3510
08/02/1979,0,3539
07/02/1979,0,3550
06/02/1979,0,3534
05/02/1979,0,3550
02/02/1979,0,3588
01/02/1979,0,3598
31/01/1979,0,3614
30/01/1979,0,3570
29/01/1979,0,3604
26/01/1979,0,3595
25/01/1979,,
24/01/1979,0,3590
23/01/1979,0,3656
22/01/1979,0,3685
19/01/1979,0,3709
18/01/1979,0,3697
17/01/1979,0,3631
16/01/1979,0,3623
15/01/1979,0,3632
12/01/1979,0,3636
11/01/1979,0,3594
10/01/1979,0,3602
09/01/1979,0,3667
08/01/1979,0,3691
05/01/1979,0,3654
04/01/1979,0,3586
03/01/1979,0,3569
02/01/1979,0,3516
29/12/1978,,
28/12/1978,0,3549
27/12/1978,0,3560
26/12/1978,0,3496
22/12/1978,0,3451
21/12/1978,0,3472
20/12/1978,0,3499
19/12/1978,0,3505
18/12/1978,0,3535
15/12/1978,0,3585
14/12/1978,0,3602
13/12/1978,0,3563
12/12/1978,0,3587
11/12/1978,0,3552
08/12/1978,0,3518
07/12/1978,0,3540
06/12/1978,0,3542
05/12/1978,0,3608
04/12/1978,0,3620
01/12/1978,0,3633
30/11/1978,0,3587
29/11/1978,0,3598
28/11/1978,0,3598
27/11/1978,0,3681
24/11/1978,0,3760
23/11/1978,0,3775
22/11/1978,0,3817
21/11/1978,0,3742
20/11/1978,0,3792
17/11/1978,0,3903
16/11/1978,0,3933
14/11/1978,0,3909
13/11/1978,0,3916
10/11/1978,0,3944
09/11/1978,0,3976
08/11/1978,0,3910
07/11/1978,0,3881
06/11/1978,0,3857
03/11/1978,0,3792
01/11/1978,0,3753
31/10/1978,0,3744
30/10/1978,0,3808
27/10/1978,0,3837
26/10/1978,0,3823
25/10/1978,0,3840
24/10/1978,0,3891
23/10/1978,0,3932
20/10/1978,0,3969
19/10/1978,0,3957
18/10/1978,0,3966
17/10/1978,0,3966
16/10/1978,0,4006
13/10/1978,0,4007
11/10/1978,0,4119
10/10/1978,0,4143
09/10/1978,0,4120
06/10/1978,0,4074
05/10/1978,0,3991
04/10/1978,0,3995
03/10/1978,0,3969
02/10/1978,0,4021
29/09/1978,0,4013
28/09/1978,0,3947
27/09/1978,0,3956
26/09/1978,0,3954
25/09/1978,0,3947
22/09/1978,0,3954
21/09/1978,0,3925
20/09/1978,0,3912
19/09/1978,0,3902
18/09/1978,0,3910
15/09/1978,0,3979
14/09/1978,0,3983
13/09/1978,0,4015
12/09/1978,0,4036
11/09/1978,0,4056
08/09/1978,0,4056
06/09/1978,0,3989
05/09/1978,0,3998
04/09/1978,0,4023
01/09/1978,0,4023
31/08/1978,0,4003
30/08/1978,0,4040
29/08/1978,0,4044
28/08/1978,0,4051
25/08/1978,0,4069
24/08/1978,0,4063
23/08/1978,0,4065
22/08/1978,0,4039
21/08/1978,0,4058
18/08/1978,0,4013
17/08/1978,0,3949
16/08/1978,0,3909
15/08/1978,0,3893
14/08/1978,0,3870
11/08/1978,0,3894
10/08/1978,0,3911
09/08/1978,0,3929
08/08/1978,0,3982
07/08/1978,0,3999
04/08/1978,0,3973
03/08/1978,0,3895
02/08/1978,0,3958
01/08/1978,0,4015
31/07/1978,0,4089
28/07/1978,0,4097
27/07/1978,0,4114
26/07/1978,0,4081
25/07/1978,0,4061
24/07/1978,0,4049
21/07/1978,0,3976
20/07/1978,0,3991
19/07/1978,0,3978
18/07/1978,0,3956
17/07/1978,0,3949
14/07/1978,0,3925
13/07/1978,0,3932
12/07/1978,0,3935
11/07/1978,0,3916
10/07/1978,0,3950
07/07/1978,0,3975
06/07/1978,0,3937
05/07/1978,0,3903
04/07/1978,0,3883
03/07/1978,0,3856
30/06/1978,0,3887
29/06/1978,0,3893
28/06/1978,0,3913
27/06/1978,0,3895
26/06/1978,0,3864
23/06/1978,0,3921
22/06/1978,0,3945
21/06/1978,0,3977
20/06/1978,0,4017
19/06/1978,0,4022
16/06/1978,0,4034
15/06/1978,0,3929
14/06/1978,0,3964
13/06/1978,0,4012
12/06/1978,0,4067
09/06/1978,0,4059
08/06/1978,0,4009
07/06/1978,0,4001
06/06/1978,0,3972
05/06/1978,0,3944
02/06/1978,0,3968
01/06/1978,0,3977
31/05/1978,0,3914
30/05/1978,0,4006
29/05/1978,0,3934
26/05/1978,0,3873
24/05/1978,0,3782
23/05/1978,0,3729
22/05/1978,0,3682
19/05/1978,0,3700
18/05/1978,0,3716
17/05/1978,0,3741
16/05/1978,0,3723
15/05/1978,0,3739
12/05/1978,0,3806
11/05/1978,0,3819
10/05/1978,0,3816
09/05/1978,0,3844
08/05/1978,0,3961
05/05/1978,0,3949
04/05/1978,0,3945
03/05/1978,0,3858
02/05/1978,0,3785
28/04/1978,0,3761
27/04/1978,0,3768
26/04/1978,0,3726
25/04/1978,0,3659
24/04/1978,0,3644
20/04/1978,0,3673
19/04/1978,0,3712
18/04/1978,0,3703
17/04/1978,0,3691
14/04/1978,0,3727
13/04/1978,0,3781
12/04/1978,0,3758
11/04/1978,0,3738
10/04/1978,0,3818
07/04/1978,0,3871
06/04/1978,0,3966
05/04/1978,0,3996
04/04/1978,0,3986
03/04/1978,0,4001
31/03/1978,0,4035
30/03/1978,0,4060
29/03/1978,0,4060
28/03/1978,0,4083
27/03/1978,0,4121
23/03/1978,,
22/03/1978,0,4225
21/03/1978,0,4285
20/03/1978,0,4347
17/03/1978,0,4458
16/03/1978,0,4433
15/03/1978,0,4451
14/03/1978,0,4475
13/03/1978,0,4457
10/03/1978,0,4435
09/03/1978,0,4340
08/03/1978,0,4348
07/03/1978,0,4266
06/03/1978,0,4253
03/03/1978,0,4306
02/03/1978,0,4311
01/03/1978,0,4224
28/02/1978,0,4103
27/02/1978,0,4085
24/02/1978,0,4074
23/02/1978,0,4099
22/02/1978,0,4153
21/02/1978,0,4164
20/02/1978,0,4105
17/02/1978,0,4053
16/02/1978,0,4016
15/02/1978,0,3921
14/02/1978,0,3888
13/02/1978,0,3912
10/02/1978,0,3928
09/02/1978,0,3870
08/02/1978,,
03/02/1978,0,3846
02/02/1978,0,3838
01/02/1978,0,3808
31/01/1978,0,3771
30/01/1978,0,3775
27/01/1978,0,3744
26/01/1978,0,3689
25/01/1978,,
24/01/1978,0,3642
23/01/1978,0,3705
20/01/1978,0,3713
19/01/1978,0,3699
18/01/1978,0,3662
17/01/1978,0,3685
16/01/1978,0,3746
13/01/1978,0,3701
12/01/1978,0,3693
11/01/1978,0,3616
10/01/1978,0,3614
09/01/1978,0,3641
06/01/1978,0,3660
05/01/1978,0,3558
04/01/1978,0,3582
03/01/1978,0,3506
02/01/1978,0,3435
30/12/1977,,
29/12/1977,0,3397
28/12/1977,0,3394
27/12/1977,0,3361
26/12/1977,0,3345
23/12/1977,0,3384
22/12/1977,0,3363
21/12/1977,0,3369
20/12/1977,0,3377
19/12/1977,0,3368
16/12/1977,0,3356
15/12/1977,0,3373
14/12/1977,0,3367
13/12/1977,0,3372
12/12/1977,0,3387
09/12/1977,0,3331
08/12/1977,0,3306
07/12/1977,0,3297
06/12/1977,0,3271
05/12/1977,0,3283
02/12/1977,0,3289
01/12/1977,0,3253
30/11/1977,0,3276
29/11/1977,0,3276
28/11/1977,0,3297
25/11/1977,0,3296
24/11/1977,0,3292
23/11/1977,0,3247
22/11/1977,0,3210
21/11/1977,0,3229
18/11/1977,0,3269
17/11/1977,0,3266
16/11/1977,0,3351
14/11/1977,0,3391
11/11/1977,0,3378
10/11/1977,0,3425
09/11/1977,0,3439
08/11/1977,0,3443
07/11/1977,0,3420
04/11/1977,0,3413
03/11/1977,0,3377
01/11/1977,0,3446
31/10/1977,0,3436
28/10/1977,0,3484
27/10/1977,0,3463
26/10/1977,0,3392
25/10/1977,0,3353
24/10/1977,0,3330
21/10/1977,0,3348
20/10/1977,0,3342
19/10/1977,0,3301
18/10/1977,0,3332
17/10/1977,0,3380
14/10/1977,0,3357
13/10/1977,0,3307
11/10/1977,0,3321
10/10/1977,0,3291
07/10/1977,0,3342
06/10/1977,0,3337
05/10/1977,0,3393
04/10/1977,0,3414
03/10/1977,0,3446
30/09/1977,0,3455
29/09/1977,0,3415
28/09/1977,0,3483
27/09/1977,0,3534
26/09/1977,0,3592
23/09/1977,0,3584
22/09/1977,0,3623
21/09/1977,0,3538
20/09/1977,0,3510
19/09/1977,0,3466
16/09/1977,0,3364
15/09/1977,0,3357
14/09/1977,0,3382
13/09/1977,0,3408
12/09/1977,0,3346
09/09/1977,0,3317
08/09/1977,0,3282
06/09/1977,0,3238
05/09/1977,0,3281
02/09/1977,0,3264
01/09/1977,0,3202
31/08/1977,0,3148
30/08/1977,0,3119
29/08/1977,0,3105
26/08/1977,0,3107
25/08/1977,0,3120
24/08/1977,0,3102
23/08/1977,0,3064
22/08/1977,0,3015
19/08/1977,0,2982
18/08/1977,0,2961
17/08/1977,0,2979
16/08/1977,0,2987
15/08/1977,0,2988
12/08/1977,0,2973
11/08/1977,0,2961
10/08/1977,0,2930
09/08/1977,0,2895
08/08/1977,0,2880
05/08/1977,0,2866
04/08/1977,0,2863
03/08/1977,0,2837
02/08/1977,0,2839
01/08/1977,0,2800
29/07/1977,0,2824
28/07/1977,0,2841
27/07/1977,0,2841
26/07/1977,0,2867
25/07/1977,0,2834
22/07/1977,0,2848
21/07/1977,0,2869
20/07/1977,0,2859
19/07/1977,0,2880
18/07/1977,0,2887
15/07/1977,0,2906
14/07/1977,0,2896
13/07/1977,0,2902
12/07/1977,0,2859
11/07/1977,0,2839
08/07/1977,0,2859
07/07/1977,0,2869
06/07/1977,0,2777
05/07/1977,0,2789
04/07/1977,0,2785
01/07/1977,0,2750
30/06/1977,0,2767
29/06/1977,0,2792
28/06/1977,0,2771
27/06/1977,0,2713
24/06/1977,0,2720
23/06/1977,0,2742
22/06/1977,0,2742
21/06/1977,0,2745
20/06/1977,0,2736
17/06/1977,0,2724
16/06/1977,0,2688
15/06/1977,0,2653
14/06/1977,0,2650
13/06/1977,0,2731
10/06/1977,0,2762
08/06/1977,0,2758
07/06/1977,0,2738
06/06/1977,0,2800
03/06/1977,0,2820
02/06/1977,0,2813
01/06/1977,0,2800
31/05/1977,0,2791
30/05/1977,0,2795
27/05/1977,0,2812
26/05/1977,0,2824
25/05/1977,0,2833
24/05/1977,0,2846
23/05/1977,0,2846
20/05/1977,0,2840
19/05/1977,0,2803
18/05/1977,0,2811
17/05/1977,0,2865
16/05/1977,0,2895
13/05/1977,0,2928
12/05/1977,0,2935
11/05/1977,0,2945
10/05/1977,0,2876
09/05/1977,0,2858
06/05/1977,0,2867
05/05/1977,0,2861
04/05/1977,0,2862
03/05/1977,0,2858
02/05/1977,0,2846
29/04/1977,0,2821
28/04/1977,0,2810
27/04/1977,0,2775
26/04/1977,0,2782
25/04/1977,0,2815
22/04/1977,0,2823
20/04/1977,0,2827
19/04/1977,0,2862
18/04/1977,0,2864
15/04/1977,0,2888
14/04/1977,0,2906
13/04/1977,0,2877
12/04/1977,0,2896
11/04/1977,0,2916
07/04/1977,,
06/04/1977,0,2900
05/04/1977,0,2863
04/04/1977,0,2893
01/04/1977,0,2845
31/03/1977,0,2840
30/03/1977,0,2886
29/03/1977,0,2916
28/03/1977,0,2994
25/03/1977,0,2985
24/03/1977,0,2938
23/03/1977,0,2899
22/03/1977,0,2885
21/03/1977,0,2832
18/03/1977,0,2853
17/03/1977,0,2790
16/03/1977,0,2754
15/03/1977,0,2763
14/03/1977,0,2711
11/03/1977,0,2681
10/03/1977,0,2695
09/03/1977,0,2657
08/03/1977,0,2631
07/03/1977,0,2593
04/03/1977,0,2601
03/03/1977,0,2587
02/03/1977,0,2584
01/03/1977,0,2591
28/02/1977,0,2621
25/02/1977,0,2633
24/02/1977,0,2587
23/02/1977,,
18/02/1977,0,2576
17/02/1977,0,2570
16/02/1977,0,2555
15/02/1977,0,2532
14/02/1977,0,2530
11/02/1977,0,2529
10/02/1977,0,2562
09/02/1977,0,2548
08/02/1977,0,2495
07/02/1977,0,2551
04/02/1977,0,2580
03/02/1977,0,2570
02/02/1977,0,2590
01/02/1977,0,2644
31/01/1977,0,2668
28/01/1977,0,2641
27/01/1977,0,2617
26/01/1977,0,2619
25/01/1977,,
24/01/1977,0,2655
21/01/1977,0,2677
20/01/1977,0,2698
19/01/1977,0,2681
18/01/1977,0,2656
17/01/1977,0,2598
14/01/1977,0,2608
13/01/1977,0,2662
12/01/1977,0,2630
11/01/1977,0,2570
10/01/1977,0,2626
07/01/1977,0,2643
06/01/1977,0,2637
05/01/1977,0,2519
04/01/1977,0,2516
03/01/1977,0,2498
31/12/1976,,
30/12/1976,0,2410
29/12/1976,0,2397
28/12/1976,0,2388
27/12/1976,0,2304
24/12/1976,,
23/12/1976,0,2301
22/12/1976,0,2302
21/12/1976,0,2303
20/12/1976,0,2339
17/12/1976,0,2359
16/12/1976,0,2382
15/12/1976,0,2400
14/12/1976,0,2428
13/12/1976,0,2387
10/12/1976,0,2447
09/12/1976,0,2388
08/12/1976,0,2331
07/12/1976,0,2286
06/12/1976,0,2321
03/12/1976,0,2371
02/12/1976,0,2383
01/12/1976,0,2329
30/11/1976,0,2301
29/11/1976,0,2309
26/11/1976,0,2225
25/11/1976,0,2209
24/11/1976,0,2199
23/11/1976,0,2160
22/11/1976,0,2101
19/11/1976,0,2105
18/11/1976,0,2101
17/11/1976,0,2089
16/11/1976,0,2079
12/11/1976,0,2111
11/11/1976,0,2122
10/11/1976,0,2154
09/11/1976,0,2120
08/11/1976,0,2069
05/11/1976,0,2055
04/11/1976,0,2056
03/11/1976,0,2065
01/11/1976,0,2129
29/10/1976,0,2125
28/10/1976,0,2121
27/10/1976,0,2099
26/10/1976,0,2118
25/10/1976,0,2136
22/10/1976,0,2116
21/10/1976,0,2100
20/10/1976,0,2006
19/10/1976,0,2097
18/10/1976,0,2132
15/10/1976,0,2228
14/10/1976,0,2309
13/10/1976,0,2229
11/10/1976,0,2320
08/10/1976,0,2353
07/10/1976,0,2342
06/10/1976,0,2396
05/10/1976,0,2477
04/10/1976,0,2511
01/10/1976,0,2534
30/09/1976,0,2511
29/09/1976,0,2531
28/09/1976,0,2541
27/09/1976,0,2553
24/09/1976,0,2584
23/09/1976,0,2580
22/09/1976,0,2554
21/09/1976,0,2547
20/09/1976,0,2584
17/09/1976,0,2601
16/09/1976,0,2594
15/09/1976,0,2591
14/09/1976,0,2625
13/09/1976,0,2664
10/09/1976,0,2690
09/09/1976,0,2700
08/09/1976,0,2710
06/09/1976,0,2705
03/09/1976,0,2699
02/09/1976,0,2660
01/09/1976,0,2675
31/08/1976,0,2708
30/08/1976,0,2684
27/08/1976,0,2639
26/08/1976,0,2638
25/08/1976,0,2628
24/08/1976,0,2644
23/08/1976,0,2658
20/08/1976,0,2661
19/08/1976,0,2695
18/08/1976,0,2695
17/08/1976,0,2690
16/08/1976,0,2668
13/08/1976,0,2693
12/08/1976,0,2704
11/08/1976,0,2715
10/08/1976,0,2718
09/08/1976,0,2686
06/08/1976,0,2771
05/08/1976,0,2775
04/08/1976,0,2690
03/08/1976,0,2636
02/08/1976,0,2605
30/07/1976,0,2632
29/07/1976,0,2622
28/07/1976,0,2561
27/07/1976,0,2616
26/07/1976,0,2650
23/07/1976,0,2667
22/07/1976,0,2717
21/07/1976,0,2576
20/07/1976,0,2669
19/07/1976,0,2738
16/07/1976,0,2777
15/07/1976,0,2813
14/07/1976,0,2822
13/07/1976,0,2883
12/07/1976,0,2966
09/07/1976,0,2970
08/07/1976,0,2919
07/07/1976,0,2912
06/07/1976,0,2879
05/07/1976,0,2944
02/07/1976,0,2888
01/07/1976,0,2827
30/06/1976,0,2814
29/06/1976,0,2800
28/06/1976,0,2787
25/06/1976,0,2699
24/06/1976,0,2664
23/06/1976,0,2723
22/06/1976,0,2736
21/06/1976,0,2702
18/06/1976,0,2627
16/06/1976,0,2575
15/06/1976,0,2553
14/06/1976,0,2510
11/06/1976,0,2477
10/06/1976,0,2479
09/06/1976,0,2467
08/06/1976,0,2390
07/06/1976,0,2453
04/06/1976,0,2500
03/06/1976,0,2515
02/06/1976,0,2511
01/06/1976,0,2538
31/05/1976,0,2457
28/05/1976,0,2421
27/05/1976,0,2408
26/05/1976,0,2404
25/05/1976,0,2368
24/05/1976,0,2379
21/05/1976,0,2357
20/05/1976,0,2310
19/05/1976,0,2302
18/05/1976,0,2292
17/05/1976,0,2328
14/05/1976,0,2320
13/05/1976,0,2292
12/05/1976,0,2332
11/05/1976,0,2258
10/05/1976,0,2217
07/05/1976,0,2220
06/05/1976,0,2190
05/05/1976,0,2154
04/05/1976,0,2132
03/05/1976,0,2131
30/04/1976,0,2161
29/04/1976,0,2152
28/04/1976,0,2155
27/04/1976,0,2159
26/04/1976,0,2177
23/04/1976,0,2171
22/04/1976,0,2172
20/04/1976,0,2154
19/04/1976,0,2129
15/04/1976,,
14/04/1976,0,2134
13/04/1976,0,2116
12/04/1976,0,2126
09/04/1976,0,2151
08/04/1976,0,2169
07/04/1976,0,2168
06/04/1976,0,2134
05/04/1976,0,2133
02/04/1976,0,2125
01/04/1976,0,2159
31/03/1976,0,2154
30/03/1976,0,2160
29/03/1976,0,2194
26/03/1976,0,2224
25/03/1976,0,2211
24/03/1976,0,2196
23/03/1976,0,2198
22/03/1976,0,2183
19/03/1976,0,2223
18/03/1976,0,2147
17/03/1976,0,2238
16/03/1976,0,2278
15/03/1976,0,2254
12/03/1976,0,2345
11/03/1976,0,2379
10/03/1976,0,2432
09/03/1976,0,2435
08/03/1976,0,2448
05/03/1976,0,2462
04/03/1976,0,2461
03/03/1976,,
27/02/1976,0,2426
26/02/1976,0,2389
25/02/1976,0,2418
24/02/1976,0,2370
23/02/1976,0,2334
20/02/1976,0,2335
19/02/1976,0,2323
18/02/1976,0,2286
17/02/1976,0,2258
16/02/1976,0,2271
13/02/1976,0,2280
12/02/1976,0,2294
11/02/1976,0,2248
10/02/1976,0,2251
09/02/1976,0,2263
06/02/1976,0,2289
05/02/1976,0,2266
04/02/1976,0,2242
03/02/1976,0,2294
02/02/1976,0,2349
30/01/1976,0,2340
29/01/1976,0,2322
28/01/1976,0,2288
27/01/1976,0,2298
26/01/1976,0,2280
23/01/1976,0,2216
22/01/1976,0,2245
21/01/1976,0,2279
20/01/1976,0,2245
19/01/1976,0,2211
16/01/1976,0,2187
15/01/1976,0,2095
14/01/1976,0,2075
13/01/1976,0,2045
12/01/1976,0,2065
09/01/1976,0,2087
08/01/1976,0,2051
07/01/1976,0,2074
06/01/1976,0,2006
05/01/1976,0,1971
02/01/1976,,
31/12/1975,,
30/12/1975,0,1943
29/12/1975,0,1958
26/12/1975,,
24/12/1975,,
23/12/1975,0,1915
22/12/1975,0,1949
19/12/1975,0,1906
18/12/1975,0,1865
17/12/1975,0,1835
16/12/1975,0,1826
15/12/1975,0,1852
12/12/1975,0,1871
11/12/1975,0,1869
10/12/1975,0,1910
09/12/1975,0,1940
08/12/1975,0,1971
05/12/1975,0,1978
04/12/1975,0,1967
03/12/1975,0,1972
02/12/1975,0,2013
01/12/1975,0,2000
28/11/1975,0,2039
27/11/1975,0,2050
